# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	163437	163826	-	EPJJIE_000351	-	-	-	-	-	-
contig_1	cds	163837	164031	-	EPJJIE_000352	-	-	-	-	-	-
contig_1	cds	165862	166068	-	EPJJIE_000353	-	-	-	-	-	-
contig_1	cds	166626	166976	+	EPJJIE_000354	-	-	-	-	-	-
contig_1	cds	168692	168790	-	EPJJIE_000355	-	-	-	-	-	-
contig_1	cds	168790	168915	-	EPJJIE_000356	-	-	-	-	-	-
contig_1	cds	169056	169214	-	EPJJIE_000357	-	-	-	-	-	-
contig_1	cds	169193	169477	-	EPJJIE_000358	-	-	-	-	-	-
contig_1	cds	169443	169736	-	EPJJIE_000359	-	-	-	-	-	-
contig_1	cds	169892	170164	-	EPJJIE_000360	-	-	-	-	-	-
contig_1	cds	170324	170506	-	EPJJIE_000361	-	-	-	-	-	-
contig_1	cds	170557	170706	-	EPJJIE_000362	-	-	-	-	-	-
contig_1	cds	170881	171402	-	EPJJIE_000363	-	-	-	-	-	-
contig_1	cds	171380	171814	-	EPJJIE_000364	-	-	-	-	-	-
contig_1	cds	172112	172300	-	EPJJIE_000365	-	-	-	-	-	-
contig_1	cds	172369	172632	-	EPJJIE_000366	-	-	-	-	-	-
contig_1	cds	172622	172834	-	EPJJIE_000367	-	-	-	-	-	-
contig_1	cds	172918	173256	-	EPJJIE_000368	-	-	-	-	-	-
contig_1	cds	173271	173390	-	EPJJIE_000369	-	-	-	-	-	-
contig_1	cds	173390	173536	-	EPJJIE_000370	-	-	-	-	-	-
contig_1	cds	173571	173777	-	EPJJIE_000371	-	-	-	-	-	-
contig_1	cds	173717	174070	-	EPJJIE_000372	-	-	-	-	-	-
contig_1	cds	174424	174519	-	EPJJIE_000373	-	-	-	-	-	-
contig_1	cds	174609	174788	+	EPJJIE_000374	-	-	-	-	-	-
contig_1	cds	174748	175197	-	EPJJIE_000375	-	-	-	-	-	-
contig_1	cds	175488	175718	-	EPJJIE_000376	-	-	-	-	-	-
contig_1	cds	175690	175959	-	EPJJIE_000377	-	-	-	-	-	-
contig_1	cds	176015	176377	-	EPJJIE_000378	-	-	-	-	-	-
contig_1	cds	176631	176819	-	EPJJIE_000379	-	-	-	-	-	-
contig_1	cds	176935	177336	-	EPJJIE_000380	191.0	7.3e-62	1.0	0.821	0.677	UniRef:UniRef50_A0A143B923
contig_1	cds	177326	177475	-	EPJJIE_000381	-	-	-	-	-	-
contig_1	cds	177472	177849	-	EPJJIE_000382	-	-	-	-	-	-
contig_1	cds	177797	178234	-	EPJJIE_000383	177.0	1.6e-56	0.862	0.906	0.704	UniRef:UniRef50_A0A920AHI7
contig_1	cds	178259	178462	-	EPJJIE_000384	-	-	-	-	-	-
contig_1	cds	178455	178739	-	EPJJIE_000385	-	-	-	-	-	-
contig_1	cds	178743	179108	-	EPJJIE_000386	-	-	-	-	-	-
contig_1	cds	179760	180116	+	EPJJIE_000387	200.0	3.5e-66	0.907	0.955	0.981	UniRef:UniRef50_E1WUX6
contig_1	cds	180270	180524	+	EPJJIE_000388	-	-	-	-	-	-
contig_1	cds	180515	180658	+	EPJJIE_000389	-	-	-	-	-	-
contig_1	cds	180664	180906	+	EPJJIE_000390	-	-	-	-	-	-
contig_1	cds	181025	181237	+	EPJJIE_000391	-	-	-	-	-	-
contig_1	cds	181218	181391	+	EPJJIE_000392	-	-	-	-	-	-
contig_1	cds	181769	181939	-	EPJJIE_000393	-	-	-	-	-	-
contig_1	cds	182087	182446	+	EPJJIE_000394	-	-	-	-	-	-
contig_1	cds	182489	182674	-	EPJJIE_000395	-	-	-	-	-	-
contig_1	cds	182883	183032	-	EPJJIE_000396	-	-	-	-	-	-
contig_1	cds	183247	184320	+	EPJJIE_000397	468.0	3.7e-164	0.978	0.967	0.673	UniRef:UniRef50_A0A7K0PMN4
contig_1	cds	184313	184525	+	EPJJIE_000398	-	-	-	-	-	-
contig_1	cds	184682	185440	+	EPJJIE_000399	337.0	1.6e-115	0.940	0.829	0.684	UniRef:UniRef50_L1PCL3
contig_1	cds	185917	186168	+	EPJJIE_000400	-	-	-	-	-	-
contig_1	cds	186168	186290	+	EPJJIE_000401	-	-	-	-	-	-
contig_1	cds	186463	186837	+	EPJJIE_000402	-	-	-	-	-	-
contig_1	cds	186777	187256	+	EPJJIE_000403	-	-	-	-	-	-
contig_1	cds	187357	188334	+	EPJJIE_000404	-	-	-	-	-	-
contig_1	cds	188591	188908	-	EPJJIE_000405	-	-	-	-	-	-
contig_1	cds	188923	189492	-	EPJJIE_000406	-	-	-	-	-	-
contig_1	cds	189441	189641	-	EPJJIE_000407	-	-	-	-	-	-
contig_1	cds	189656	190393	-	EPJJIE_000408	-	-	-	-	-	-
contig_1	cds	190715	190984	-	EPJJIE_000409	-	-	-	-	-	-
contig_1	cds	191002	191715	-	EPJJIE_000410	-	-	-	-	-	-
contig_1	cds	191657	192067	-	EPJJIE_000411	-	-	-	-	-	-
contig_1	cds	192125	192301	-	EPJJIE_000412	-	-	-	-	-	-
contig_1	cds	192387	192554	-	EPJJIE_000413	-	-	-	-	-	-
contig_1	cds	192588	192782	-	EPJJIE_000414	-	-	-	-	-	-
contig_1	cds	192782	192943	-	EPJJIE_000415	-	-	-	-	-	-
contig_1	cds	193039	193251	-	EPJJIE_000416	-	-	-	-	-	-
contig_1	cds	193265	193483	-	EPJJIE_000417	-	-	-	-	-	-
contig_1	cds	193468	193656	-	EPJJIE_000418	-	-	-	-	-	-
contig_1	cds	193906	194052	-	EPJJIE_000419	-	-	-	-	-	-
contig_1	cds	194066	194299	-	EPJJIE_000420	-	-	-	-	-	-
contig_1	cds	194843	195559	+	EPJJIE_000421	-	-	-	-	-	-
contig_1	cds	195648	196232	+	EPJJIE_000422	-	-	-	-	-	-
contig_1	cds	196342	196695	+	EPJJIE_000423	-	-	-	-	-	-
contig_1	cds	196674	197120	+	EPJJIE_000424	-	-	-	-	-	-
contig_1	cds	198168	198719	+	EPJJIE_000425	-	-	-	-	-	-
contig_1	cds	198716	198910	+	EPJJIE_000426	-	-	-	-	-	-
contig_1	cds	198901	199179	+	EPJJIE_000427	-	-	-	-	-	-
contig_1	cds	199279	199446	+	EPJJIE_000428	-	-	-	-	-	-
contig_1	cds	199397	199624	+	EPJJIE_000429	-	-	-	-	-	-
contig_1	cds	199896	200285	+	EPJJIE_000430	-	-	-	-	-	-
contig_1	cds	200258	200536	+	EPJJIE_000431	-	-	-	-	-	-
contig_1	cds	200874	201323	+	EPJJIE_000432	-	-	-	-	-	-
contig_1	cds	201582	201884	+	EPJJIE_000433	-	-	-	-	-	-
contig_1	cds	201869	202345	+	EPJJIE_000434	-	-	-	-	-	-
contig_1	cds	202314	202883	+	EPJJIE_000435	-	-	-	-	-	-
contig_1	cds	202880	203629	+	EPJJIE_000436	390.0	6.4e-137	0.992	0.976	0.733	UniRef:UniRef50_G5GAZ1
contig_1	cds	203721	203966	+	EPJJIE_000437	-	-	-	-	-	-
contig_1	cds	203924	204502	+	EPJJIE_000438	-	-	-	-	-	-
contig_1	cds	204548	204856	-	EPJJIE_000439	-	-	-	-	-	-
contig_1	cds	204991	205323	-	EPJJIE_000440	-	-	-	-	-	-
contig_1	cds	205320	205550	-	EPJJIE_000441	-	-	-	-	-	-
contig_1	cds	205718	205906	-	EPJJIE_000442	-	-	-	-	-	-
contig_1	tRNA	205965	206036	-	EPJJIE_000443	57.8	-	-	-	-	-
contig_1	tRNA	206117	206201	-	EPJJIE_000444	58.4	-	-	-	-	-
contig_1	cds	206477	207061	+	EPJJIE_000445	260.0	5.6e-87	0.974	0.836	0.677	UniRef:UniRef50_Q8A8D3
contig_1	cds	207236	207355	-	EPJJIE_000446	-	-	-	-	-	-
contig_1	cds	207322	207621	-	EPJJIE_000447	-	-	-	-	-	-
contig_1	cds	207618	208109	-	EPJJIE_000448	-	-	-	-	-	-
contig_1	cds	208169	208522	-	EPJJIE_000449	-	-	-	-	-	-
contig_1	cds	208468	208734	-	EPJJIE_000450	-	-	-	-	-	-
contig_1	cds	208751	209212	-	EPJJIE_000451	-	-	-	-	-	-
contig_1	cds	209173	209346	-	EPJJIE_000452	-	-	-	-	-	-
contig_1	cds	209470	210036	-	EPJJIE_000453	-	-	-	-	-	-
contig_1	cds	210033	210152	-	EPJJIE_000454	-	-	-	-	-	-
contig_1	cds	210124	210444	-	EPJJIE_000455	-	-	-	-	-	-
contig_1	cds	210530	210868	-	EPJJIE_000456	117.0	1.3e-33	0.938	0.890	0.610	UniRef:UniRef50_I9HPB9
contig_1	cds	211007	211273	-	EPJJIE_000457	-	-	-	-	-	-
contig_1	cds	211311	211511	-	EPJJIE_000458	-	-	-	-	-	-
contig_1	cds	211511	211951	-	EPJJIE_000459	-	-	-	-	-	-
contig_1	cds	211978	212283	-	EPJJIE_000460	-	-	-	-	-	-
contig_1	cds	212323	212490	-	EPJJIE_000461	-	-	-	-	-	-
contig_1	cds	212438	212650	-	EPJJIE_000462	-	-	-	-	-	-
contig_1	cds	212629	213096	-	EPJJIE_000463	-	-	-	-	-	-
contig_1	cds	213216	213416	-	EPJJIE_000464	-	-	-	-	-	-
contig_1	cds	213570	214124	-	EPJJIE_000465	-	-	-	-	-	-
contig_1	cds	214251	214535	-	EPJJIE_000466	-	-	-	-	-	-
contig_1	cds	214480	214833	-	EPJJIE_000467	-	-	-	-	-	-
contig_1	cds	215012	215137	-	EPJJIE_000468	-	-	-	-	-	-
contig_1	cds	215247	215678	+	EPJJIE_000469	-	-	-	-	-	-
contig_1	cds	215770	216063	+	EPJJIE_000470	-	-	-	-	-	-
contig_1	cds	216036	216230	+	EPJJIE_000471	-	-	-	-	-	-
contig_1	cds	216330	216620	+	EPJJIE_000472	-	-	-	-	-	-
contig_1	cds	216826	217071	+	EPJJIE_000473	-	-	-	-	-	-
contig_1	cds	217083	217373	+	EPJJIE_000474	-	-	-	-	-	-
contig_1	cds	217587	217799	-	EPJJIE_000475	-	-	-	-	-	-
contig_1	cds	217846	217998	-	EPJJIE_000476	-	-	-	-	-	-
contig_1	cds	217968	218534	-	EPJJIE_000477	-	-	-	-	-	-
contig_1	cds	218634	219041	-	EPJJIE_000478	170.0	5.7e-54	0.881	0.952	0.706	UniRef:UniRef50_I9VSU7
contig_1	cds	219031	219510	-	EPJJIE_000479	-	-	-	-	-	-
contig_1	cds	219540	219827	-	EPJJIE_000480	-	-	-	-	-	-
contig_1	cds	219817	220110	-	EPJJIE_000481	-	-	-	-	-	-
contig_1	cds	220053	220352	-	EPJJIE_000482	-	-	-	-	-	-
contig_1	cds	220352	220756	-	EPJJIE_000483	-	-	-	-	-	-
contig_1	cds	220720	221058	-	EPJJIE_000484	-	-	-	-	-	-
contig_1	cds	221145	222089	-	EPJJIE_000485	-	-	-	-	-	-
contig_1	cds	222217	222330	-	EPJJIE_000486	-	-	-	-	-	-
contig_1	cds	222418	223362	-	EPJJIE_000487	482.0	2.6e-171	0.965	0.950	0.818	UniRef:UniRef50_Q64VD0
contig_1	cds	223368	223982	-	EPJJIE_000488	-	-	-	-	-	-
contig_1	cds	223990	224232	-	EPJJIE_000489	-	-	-	-	-	-
contig_1	cds	224360	224701	-	EPJJIE_000490	-	-	-	-	-	-
contig_1	cds	224944	225123	-	EPJJIE_000491	-	-	-	-	-	-
contig_1	cds	225186	225332	-	EPJJIE_000492	-	-	-	-	-	-
contig_1	cds	225322	225873	-	EPJJIE_000493	-	-	-	-	-	-
contig_1	cds	225955	226431	-	EPJJIE_000494	-	-	-	-	-	-
contig_1	cds	226557	226976	-	EPJJIE_000495	-	-	-	-	-	-
contig_1	cds	227384	227917	-	EPJJIE_000496	-	-	-	-	-	-
contig_1	cds	228036	228365	-	EPJJIE_000497	-	-	-	-	-	-
contig_1	cds	228362	228589	-	EPJJIE_000498	-	-	-	-	-	-
contig_1	cds	228608	229264	-	EPJJIE_000499	-	-	-	-	-	-
contig_1	cds	229291	229536	-	EPJJIE_000500	-	-	-	-	-	-
contig_1	cds	229552	229707	-	EPJJIE_000501	-	-	-	-	-	-
contig_1	cds	229707	229922	-	EPJJIE_000502	-	-	-	-	-	-
contig_1	cds	229873	230394	-	EPJJIE_000503	-	-	-	-	-	-
contig_1	cds	230391	230603	-	EPJJIE_000504	-	-	-	-	-	-
contig_1	cds	230708	230887	-	EPJJIE_000505	-	-	-	-	-	-
contig_1	cds	230884	231042	-	EPJJIE_000506	-	-	-	-	-	-
contig_1	cds	231024	231437	-	EPJJIE_000507	-	-	-	-	-	-
contig_1	cds	231392	231571	-	EPJJIE_000508	-	-	-	-	-	-
contig_1	cds	231652	231972	-	EPJJIE_000509	-	-	-	-	-	-
contig_1	cds	232063	232302	-	EPJJIE_000510	-	-	-	-	-	-
contig_1	cds	232436	232636	-	EPJJIE_000511	-	-	-	-	-	-
contig_1	cds	232640	232834	-	EPJJIE_000512	-	-	-	-	-	-
contig_1	cds	233247	233591	-	EPJJIE_000513	-	-	-	-	-	-
contig_1	cds	233659	233889	-	EPJJIE_000514	-	-	-	-	-	-
contig_1	cds	233889	234197	-	EPJJIE_000515	-	-	-	-	-	-
contig_1	cds	234348	234599	-	EPJJIE_000516	-	-	-	-	-	-
contig_1	cds	234627	234908	-	EPJJIE_000517	-	-	-	-	-	-
contig_1	cds	234890	235126	-	EPJJIE_000518	-	-	-	-	-	-
contig_1	cds	235148	235603	-	EPJJIE_000519	-	-	-	-	-	-
contig_1	cds	235624	235821	-	EPJJIE_000520	-	-	-	-	-	-
contig_1	cds	235821	236597	-	EPJJIE_000521	-	-	-	-	-	-
contig_1	cds	237216	237527	-	EPJJIE_000522	-	-	-	-	-	-
contig_1	cds	237503	237700	-	EPJJIE_000523	-	-	-	-	-	-
contig_1	cds	237843	238214	-	EPJJIE_000524	-	-	-	-	-	-
contig_1	cds	238211	238537	-	EPJJIE_000525	-	-	-	-	-	-
contig_1	cds	238584	239324	-	EPJJIE_000526	-	-	-	-	-	-
contig_1	cds	239351	239602	-	EPJJIE_000527	-	-	-	-	-	-
contig_1	cds	239649	239924	-	EPJJIE_000528	-	-	-	-	-	-
contig_1	cds	239921	240235	-	EPJJIE_000529	-	-	-	-	-	-
contig_1	cds	240369	240953	-	EPJJIE_000530	-	-	-	-	-	-
contig_1	cds	240940	241137	-	EPJJIE_000531	-	-	-	-	-	-
contig_1	cds	241131	241442	-	EPJJIE_000532	-	-	-	-	-	-
contig_1	cds	241600	241956	-	EPJJIE_000533	-	-	-	-	-	-
contig_1	cds	242255	242416	-	EPJJIE_000534	-	-	-	-	-	-
contig_1	cds	242424	242591	-	EPJJIE_000535	-	-	-	-	-	-
contig_1	cds	242611	242997	-	EPJJIE_000536	-	-	-	-	-	-
contig_1	cds	243485	244192	-	EPJJIE_000537	-	-	-	-	-	-
contig_1	cds	244158	244448	-	EPJJIE_000538	-	-	-	-	-	-
contig_1	cds	244745	245272	+	EPJJIE_000539	-	-	-	-	-	-
contig_1	cds	245440	245619	+	EPJJIE_000540	-	-	-	-	-	-
contig_1	cds	245603	245965	+	EPJJIE_000541	-	-	-	-	-	-
contig_1	cds	245978	246388	+	EPJJIE_000542	147.0	8.5e-45	0.809	0.866	0.682	UniRef:UniRef50_A0A8E1UQ97
contig_1	cds	246390	246518	-	EPJJIE_000543	-	-	-	-	-	-
contig_1	cds	246683	246853	+	EPJJIE_000544	-	-	-	-	-	-
contig_1	cds	246971	247246	+	EPJJIE_000545	-	-	-	-	-	-
contig_1	cds	247215	247454	+	EPJJIE_000546	-	-	-	-	-	-
contig_1	cds	247527	247886	+	EPJJIE_000547	-	-	-	-	-	-
contig_1	cds	247873	248142	+	EPJJIE_000548	-	-	-	-	-	-
contig_1	cds	248139	248546	+	EPJJIE_000549	-	-	-	-	-	-
contig_1	cds	248574	248990	+	EPJJIE_000550	-	-	-	-	-	-
contig_1	cds	249607	249903	+	EPJJIE_000551	-	-	-	-	-	-
contig_1	cds	250094	250675	+	EPJJIE_000552	-	-	-	-	-	-
contig_1	cds	251093	251464	+	EPJJIE_000553	-	-	-	-	-	-
contig_1	cds	251804	252292	+	EPJJIE_000554	-	-	-	-	-	-
contig_1	cds	252294	252455	+	EPJJIE_000555	-	-	-	-	-	-
contig_1	cds	252560	252673	+	EPJJIE_000556	-	-	-	-	-	-
contig_1	cds	252657	252977	+	EPJJIE_000557	-	-	-	-	-	-
contig_1	cds	253291	253494	-	EPJJIE_000558	-	-	-	-	-	-
contig_1	cds	253518	253646	-	EPJJIE_000559	-	-	-	-	-	-
contig_1	cds	253643	253843	-	EPJJIE_000560	-	-	-	-	-	-
contig_1	cds	254182	254334	+	EPJJIE_000561	-	-	-	-	-	-
contig_1	cds	254484	255110	-	EPJJIE_000562	-	-	-	-	-	-
contig_1	cds	255218	255412	-	EPJJIE_000563	-	-	-	-	-	-
contig_1	cds	255375	255695	-	EPJJIE_000564	-	-	-	-	-	-
contig_1	cds	257368	257610	+	EPJJIE_000565	-	-	-	-	-	-
contig_1	cds	257562	258176	+	EPJJIE_000566	-	-	-	-	-	-
contig_1	cds	258309	258575	+	EPJJIE_000567	-	-	-	-	-	-
contig_1	cds	258948	259340	+	EPJJIE_000568	-	-	-	-	-	-
contig_1	cds	259361	259636	+	EPJJIE_000569	-	-	-	-	-	-
contig_1	cds	259585	260352	+	EPJJIE_000570	-	-	-	-	-	-
contig_1	cds	260339	260629	+	EPJJIE_000571	-	-	-	-	-	-
contig_1	cds	260626	261030	+	EPJJIE_000572	-	-	-	-	-	-
contig_1	cds	261053	261292	+	EPJJIE_000573	-	-	-	-	-	-
contig_1	cds	261389	261892	+	EPJJIE_000574	-	-	-	-	-	-
contig_1	cds	262478	262759	-	EPJJIE_000575	-	-	-	-	-	-
contig_1	cds	262788	263030	-	EPJJIE_000576	-	-	-	-	-	-
contig_1	cds	263030	263329	-	EPJJIE_000577	-	-	-	-	-	-
contig_1	cds	263434	263718	+	EPJJIE_000578	-	-	-	-	-	-
contig_1	cds	263684	263842	+	EPJJIE_000579	-	-	-	-	-	-
contig_1	cds	263861	264121	+	EPJJIE_000580	-	-	-	-	-	-
contig_1	cds	264172	264468	+	EPJJIE_000581	-	-	-	-	-	-
contig_1	cds	264628	265371	-	EPJJIE_000582	-	-	-	-	-	-
contig_1	cds	265492	265665	-	EPJJIE_000583	-	-	-	-	-	-
contig_1	cds	265708	266103	-	EPJJIE_000584	163.0	4.3e-51	0.969	0.907	0.661	UniRef:UniRef50_Q64VI3
contig_1	cds	266134	266697	-	EPJJIE_000585	215.0	9.4e-70	0.979	0.888	0.590	UniRef:UniRef50_A0A174ULT3
contig_1	cds	266894	268015	-	EPJJIE_000586	517.0	4.5e-184	0.874	1.003	0.825	UniRef:UniRef50_A0A351YB19
contig_1	cds	268015	268284	-	EPJJIE_000587	-	-	-	-	-	-
contig_1	cds	268266	268508	-	EPJJIE_000588	-	-	-	-	-	-
contig_1	cds	268786	269001	+	EPJJIE_000589	-	-	-	-	-	-
contig_1	cds	268998	269336	+	EPJJIE_000590	-	-	-	-	-	-
contig_1	cds	269387	269506	+	EPJJIE_000591	-	-	-	-	-	-
contig_1	cds	269607	269912	+	EPJJIE_000592	-	-	-	-	-	-
contig_1	cds	270128	270568	+	EPJJIE_000593	-	-	-	-	-	-
contig_1	cds	270759	270890	+	EPJJIE_000594	-	-	-	-	-	-
contig_1	cds	271314	271709	-	EPJJIE_000595	-	-	-	-	-	-
contig_1	cds	271765	272355	-	EPJJIE_000596	-	-	-	-	-	-
contig_1	cds	272352	272513	-	EPJJIE_000597	-	-	-	-	-	-
contig_1	cds	272570	272947	-	EPJJIE_000598	-	-	-	-	-	-
contig_1	cds	272963	273463	-	EPJJIE_000599	-	-	-	-	-	-
contig_1	cds	273586	273963	-	EPJJIE_000600	-	-	-	-	-	-
contig_1	cds	273960	274175	-	EPJJIE_000601	-	-	-	-	-	-
contig_1	cds	274198	274419	+	EPJJIE_000602	-	-	-	-	-	-
contig_1	cds	274492	275355	-	EPJJIE_000603	-	-	-	-	-	-
contig_1	cds	275391	275519	-	EPJJIE_000604	-	-	-	-	-	-
contig_1	cds	275805	276185	-	EPJJIE_000605	-	-	-	-	-	-
contig_1	cds	276127	277071	-	EPJJIE_000606	-	-	-	-	-	-
contig_1	cds	277099	277305	-	EPJJIE_000607	-	-	-	-	-	-
contig_1	cds	277254	277535	-	EPJJIE_000608	-	-	-	-	-	-
contig_1	cds	277525	277932	-	EPJJIE_000609	-	-	-	-	-	-
contig_1	cds	278019	278294	-	EPJJIE_000610	-	-	-	-	-	-
contig_1	cds	278333	278473	-	EPJJIE_000611	-	-	-	-	-	-
contig_1	cds	278431	278556	-	EPJJIE_000612	-	-	-	-	-	-
contig_1	cds	278501	278725	-	EPJJIE_000613	-	-	-	-	-	-
contig_1	cds	278677	278820	-	EPJJIE_000614	-	-	-	-	-	-
contig_1	cds	278843	279025	-	EPJJIE_000615	-	-	-	-	-	-
contig_1	cds	279046	279879	-	EPJJIE_000616	-	-	-	-	-	-
contig_1	cds	279934	280431	-	EPJJIE_000617	-	-	-	-	-	-
contig_1	cds	280428	280583	-	EPJJIE_000618	-	-	-	-	-	-
contig_1	cds	280651	280971	-	EPJJIE_000619	-	-	-	-	-	-
contig_1	cds	280935	281339	-	EPJJIE_000620	-	-	-	-	-	-
contig_1	cds	281347	282180	-	EPJJIE_000621	-	-	-	-	-	-
contig_1	cds	282199	282453	-	EPJJIE_000622	-	-	-	-	-	-
contig_1	cds	282487	282723	-	EPJJIE_000623	-	-	-	-	-	-
contig_1	cds	282811	282999	-	EPJJIE_000624	-	-	-	-	-	-
contig_1	cds	282954	283280	-	EPJJIE_000625	-	-	-	-	-	-
contig_1	cds	283252	283656	-	EPJJIE_000626	-	-	-	-	-	-
contig_1	cds	283625	284002	-	EPJJIE_000627	-	-	-	-	-	-
contig_1	cds	284108	284857	-	EPJJIE_000628	-	-	-	-	-	-
contig_1	cds	284901	285131	-	EPJJIE_000629	-	-	-	-	-	-
contig_1	cds	285131	285439	-	EPJJIE_000630	-	-	-	-	-	-
contig_1	cds	285412	286038	-	EPJJIE_000631	-	-	-	-	-	-
contig_1	cds	286005	286181	-	EPJJIE_000632	-	-	-	-	-	-
contig_1	cds	286429	287340	-	EPJJIE_000633	-	-	-	-	-	-
contig_1	cds	287562	287759	-	EPJJIE_000634	-	-	-	-	-	-
contig_1	cds	287937	288791	-	EPJJIE_000635	-	-	-	-	-	-
contig_1	cds	288825	288917	-	EPJJIE_000636	-	-	-	-	-	-
contig_1	cds	288914	289465	-	EPJJIE_000637	-	-	-	-	-	-
contig_1	cds	289590	289844	-	EPJJIE_000638	-	-	-	-	-	-
contig_1	cds	289937	290263	-	EPJJIE_000639	-	-	-	-	-	-
contig_1	cds	290260	290718	-	EPJJIE_000640	-	-	-	-	-	-
contig_1	cds	290735	290980	-	EPJJIE_000641	-	-	-	-	-	-
contig_1	cds	291009	291215	-	EPJJIE_000642	-	-	-	-	-	-
contig_1	cds	291302	291481	-	EPJJIE_000643	-	-	-	-	-	-
contig_1	cds	291491	291673	-	EPJJIE_000644	-	-	-	-	-	-
contig_1	cds	291753	292157	-	EPJJIE_000645	-	-	-	-	-	-
contig_1	cds	292290	292493	-	EPJJIE_000646	-	-	-	-	-	-
contig_1	cds	292549	292812	-	EPJJIE_000647	-	-	-	-	-	-
contig_1	cds	292776	292985	-	EPJJIE_000648	-	-	-	-	-	-
contig_1	cds	293000	293320	-	EPJJIE_000649	-	-	-	-	-	-
contig_1	cds	293274	293540	-	EPJJIE_000650	-	-	-	-	-	-
contig_1	cds	293732	294136	-	EPJJIE_000651	-	-	-	-	-	-
contig_1	cds	294136	294510	-	EPJJIE_000652	-	-	-	-	-	-
contig_1	cds	294518	294613	-	EPJJIE_000653	-	-	-	-	-	-
contig_1	cds	294553	294738	-	EPJJIE_000654	-	-	-	-	-	-
contig_1	cds	294735	294995	-	EPJJIE_000655	-	-	-	-	-	-
contig_1	cds	294988	295254	-	EPJJIE_000656	-	-	-	-	-	-
contig_1	cds	295938	296192	-	EPJJIE_000657	-	-	-	-	-	-
contig_1	cds	296205	296420	-	EPJJIE_000658	-	-	-	-	-	-
contig_1	cds	296417	296734	-	EPJJIE_000659	-	-	-	-	-	-
contig_1	cds	296890	297111	-	EPJJIE_000660	-	-	-	-	-	-
contig_1	cds	297331	297882	-	EPJJIE_000661	-	-	-	-	-	-
contig_1	cds	297872	298120	-	EPJJIE_000662	-	-	-	-	-	-
contig_1	cds	298111	298326	-	EPJJIE_000663	-	-	-	-	-	-
contig_1	cds	298323	298607	-	EPJJIE_000664	-	-	-	-	-	-
contig_1	cds	298598	298843	-	EPJJIE_000665	-	-	-	-	-	-
contig_1	cds	298840	299115	-	EPJJIE_000666	-	-	-	-	-	-
contig_1	cds	299298	299600	-	EPJJIE_000667	-	-	-	-	-	-
contig_1	cds	299687	300163	-	EPJJIE_000668	-	-	-	-	-	-
contig_1	cds	300132	300659	-	EPJJIE_000669	-	-	-	-	-	-
contig_1	cds	300604	300741	-	EPJJIE_000670	-	-	-	-	-	-
contig_1	cds	300719	300931	-	EPJJIE_000671	-	-	-	-	-	-
contig_1	cds	301132	301338	+	EPJJIE_000672	-	-	-	-	-	-
contig_1	cds	302158	302562	+	EPJJIE_000673	-	-	-	-	-	-
contig_1	cds	302553	302711	+	EPJJIE_000674	-	-	-	-	-	-
contig_1	cds	302736	302831	+	EPJJIE_000675	-	-	-	-	-	-
contig_1	cds	303408	303992	+	EPJJIE_000676	-	-	-	-	-	-
contig_1	cds	304174	304659	+	EPJJIE_000677	-	-	-	-	-	-
contig_1	cds	304830	305060	+	EPJJIE_000678	-	-	-	-	-	-
contig_1	cds	305125	305286	+	EPJJIE_000679	-	-	-	-	-	-
contig_1	cds	305400	305540	+	EPJJIE_000680	-	-	-	-	-	-
contig_1	cds	305568	305873	+	EPJJIE_000681	-	-	-	-	-	-
contig_1	cds	306116	306271	+	EPJJIE_000682	-	-	-	-	-	-
contig_1	cds	306315	306518	+	EPJJIE_000683	-	-	-	-	-	-
contig_1	cds	306590	306802	-	EPJJIE_000684	-	-	-	-	-	-
contig_1	cds	307087	307248	-	EPJJIE_000685	-	-	-	-	-	-
contig_1	cds	307290	307391	-	EPJJIE_000686	-	-	-	-	-	-
contig_1	cds	307522	307728	-	EPJJIE_000687	-	-	-	-	-	-
contig_1	cds	307725	307940	-	EPJJIE_000688	-	-	-	-	-	-
contig_1	cds	308173	308490	-	EPJJIE_000689	-	-	-	-	-	-
contig_1	cds	308622	308828	-	EPJJIE_000690	-	-	-	-	-	-
contig_1	cds	309084	309305	-	EPJJIE_000691	-	-	-	-	-	-
contig_1	cds	309418	309585	-	EPJJIE_000692	-	-	-	-	-	-
contig_1	cds	309775	310089	-	EPJJIE_000693	-	-	-	-	-	-
contig_1	cds	310201	310809	-	EPJJIE_000694	-	-	-	-	-	-
contig_1	cds	310763	311122	-	EPJJIE_000695	-	-	-	-	-	-
contig_1	cds	311145	311255	-	EPJJIE_000696	-	-	-	-	-	-
contig_1	cds	311363	311455	-	EPJJIE_000697	-	-	-	-	-	-
contig_1	cds	311464	311574	-	EPJJIE_000698	-	-	-	-	-	-
contig_1	cds	311582	311767	-	EPJJIE_000699	-	-	-	-	-	-
contig_1	cds	312495	312776	-	EPJJIE_000700	-	-	-	-	-	-
contig_1	cds	312892	313002	-	EPJJIE_000701	-	-	-	-	-	-
contig_1	cds	313047	313355	-	EPJJIE_000702	-	-	-	-	-	-
contig_1	cds	313364	313600	-	EPJJIE_000703	-	-	-	-	-	-
