locus_tag	ftype	length_bp	gene	EC_number	COG	product
GAPDIIBD_00294	gene	369				
GAPDIIBD_00294	CDS	369				hypothetical protein
GAPDIIBD_00295	gene	114				
GAPDIIBD_00295	CDS	114				hypothetical protein
GAPDIIBD_00296	gene	177				
GAPDIIBD_00296	CDS	177				hypothetical protein
GAPDIIBD_00297	gene	252				
GAPDIIBD_00297	CDS	252				hypothetical protein
GAPDIIBD_00298	gene	165				
GAPDIIBD_00298	CDS	165				hypothetical protein
GAPDIIBD_00299	gene	177				
GAPDIIBD_00299	CDS	177				hypothetical protein
GAPDIIBD_00300	gene	384				
GAPDIIBD_00300	CDS	384				hypothetical protein
GAPDIIBD_00301	gene	156				
GAPDIIBD_00301	CDS	156				hypothetical protein
GAPDIIBD_00302	gene	633	rlmP			
GAPDIIBD_00302	CDS	633	rlmP	2.1.1.-	COG0566	23S rRNA (guanosine(2553)-2'-O)-methyltransferase RlmP
GAPDIIBD_00303	gene	159				
GAPDIIBD_00303	CDS	159				hypothetical protein
GAPDIIBD_00304	gene	177				
GAPDIIBD_00304	CDS	177				hypothetical protein
GAPDIIBD_00305	gene	552				
GAPDIIBD_00305	CDS	552				hypothetical protein
GAPDIIBD_00306	gene	288				
GAPDIIBD_00306	CDS	288				hypothetical protein
GAPDIIBD_00307	gene	609				
GAPDIIBD_00307	CDS	609				hypothetical protein
GAPDIIBD_00308	gene	282				
GAPDIIBD_00308	CDS	282				hypothetical protein
GAPDIIBD_00309	gene	213				
GAPDIIBD_00309	CDS	213				hypothetical protein
GAPDIIBD_00310	gene	336				
GAPDIIBD_00310	CDS	336				hypothetical protein
GAPDIIBD_00311	gene	234	pgl_1			
GAPDIIBD_00311	CDS	234	pgl_1	3.1.1.31	COG0363	6-phosphogluconolactonase
GAPDIIBD_00312	gene	366				
GAPDIIBD_00312	CDS	366				hypothetical protein
GAPDIIBD_00313	gene	489	zwf_1			
GAPDIIBD_00313	CDS	489	zwf_1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
GAPDIIBD_00314	gene	321	zwf_2			
GAPDIIBD_00314	CDS	321	zwf_2	1.1.1.363		Glucose-6-phosphate 1-dehydrogenase
GAPDIIBD_00315	gene	720	zwf_3			
GAPDIIBD_00315	CDS	720	zwf_3	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
GAPDIIBD_00316	gene	216	gnd			
GAPDIIBD_00316	CDS	216	gnd	1.1.1.44		6-phosphogluconate dehydrogenase, decarboxylating
GAPDIIBD_00317	gene	744				
GAPDIIBD_00317	CDS	744				hypothetical protein
GAPDIIBD_00318	gene	432	gndA			
GAPDIIBD_00318	CDS	432	gndA	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
GAPDIIBD_00319	gene	738				
GAPDIIBD_00319	CDS	738				hypothetical protein
GAPDIIBD_00320	gene	318				
GAPDIIBD_00320	CDS	318				hypothetical protein
GAPDIIBD_00321	gene	117				
GAPDIIBD_00321	CDS	117				hypothetical protein
GAPDIIBD_00322	gene	216				
GAPDIIBD_00322	CDS	216				hypothetical protein
GAPDIIBD_00323	gene	96				
GAPDIIBD_00323	CDS	96				hypothetical protein
GAPDIIBD_00324	gene	153				
GAPDIIBD_00324	CDS	153				hypothetical protein
	repeat_region	383				
GAPDIIBD_00325	gene	117				
GAPDIIBD_00325	CDS	117				hypothetical protein
GAPDIIBD_00326	gene	396				
GAPDIIBD_00326	CDS	396				hypothetical protein
GAPDIIBD_00327	gene	258	wecA_1			
GAPDIIBD_00327	CDS	258	wecA_1	2.7.8.33		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
GAPDIIBD_00328	gene	189				
GAPDIIBD_00328	CDS	189				hypothetical protein
GAPDIIBD_00329	gene	213				
GAPDIIBD_00329	CDS	213				hypothetical protein
GAPDIIBD_00330	gene	201				
GAPDIIBD_00330	CDS	201				hypothetical protein
GAPDIIBD_00331	gene	90				
GAPDIIBD_00331	CDS	90				hypothetical protein
GAPDIIBD_00332	gene	120				
GAPDIIBD_00332	CDS	120				hypothetical protein
GAPDIIBD_00333	gene	297				
GAPDIIBD_00333	CDS	297				hypothetical protein
GAPDIIBD_00334	gene	246				
GAPDIIBD_00334	CDS	246				hypothetical protein
GAPDIIBD_00335	gene	147				
GAPDIIBD_00335	CDS	147				hypothetical protein
GAPDIIBD_00336	gene	525				
GAPDIIBD_00336	CDS	525				hypothetical protein
GAPDIIBD_00337	gene	381				
GAPDIIBD_00337	CDS	381				hypothetical protein
GAPDIIBD_00338	gene	297				
GAPDIIBD_00338	CDS	297				hypothetical protein
GAPDIIBD_00339	gene	591	wbpI_1			
GAPDIIBD_00339	CDS	591	wbpI_1	5.1.3.23		UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
GAPDIIBD_00340	gene	210	capD_1			
GAPDIIBD_00340	CDS	210	capD_1	5.1.3.2	COG1086	UDP-glucose 4-epimerase
GAPDIIBD_00341	gene	390	capD_2			
GAPDIIBD_00341	CDS	390	capD_2	5.1.3.2	COG1086	UDP-glucose 4-epimerase
GAPDIIBD_00342	gene	234	capD_3			
GAPDIIBD_00342	CDS	234	capD_3	5.1.3.2	COG1086	UDP-glucose 4-epimerase
GAPDIIBD_00343	gene	309				
GAPDIIBD_00343	CDS	309				hypothetical protein
GAPDIIBD_00344	gene	423				
GAPDIIBD_00344	CDS	423				hypothetical protein
GAPDIIBD_00345	gene	171				
GAPDIIBD_00345	CDS	171				hypothetical protein
GAPDIIBD_00346	gene	279				
GAPDIIBD_00346	CDS	279				hypothetical protein
GAPDIIBD_00347	gene	273				
GAPDIIBD_00347	CDS	273				hypothetical protein
GAPDIIBD_00348	gene	168				
GAPDIIBD_00348	CDS	168				hypothetical protein
GAPDIIBD_00349	gene	294				
GAPDIIBD_00349	CDS	294				hypothetical protein
GAPDIIBD_00350	gene	390				
GAPDIIBD_00350	CDS	390				hypothetical protein
GAPDIIBD_00351	gene	195	wecB_2			
GAPDIIBD_00351	CDS	195	wecB_2	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
GAPDIIBD_00352	gene	207				
GAPDIIBD_00352	CDS	207				hypothetical protein
GAPDIIBD_00353	gene	351				
GAPDIIBD_00353	CDS	351				hypothetical protein
GAPDIIBD_00354	gene	99				
GAPDIIBD_00354	CDS	99				hypothetical protein
GAPDIIBD_00355	gene	126				
GAPDIIBD_00355	CDS	126				hypothetical protein
GAPDIIBD_00356	gene	159	fdtB_1			
GAPDIIBD_00356	CDS	159	fdtB_1	2.6.1.90		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
GAPDIIBD_00357	gene	285	fdtB_2			
GAPDIIBD_00357	CDS	285	fdtB_2	2.6.1.90		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
GAPDIIBD_00358	gene	294	fdtB_3			
GAPDIIBD_00358	CDS	294	fdtB_3	2.6.1.90		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
GAPDIIBD_00359	gene	273				
GAPDIIBD_00359	CDS	273				hypothetical protein
GAPDIIBD_00360	gene	183				
GAPDIIBD_00360	CDS	183				hypothetical protein
GAPDIIBD_00361	gene	150				
GAPDIIBD_00361	CDS	150				hypothetical protein
GAPDIIBD_00362	gene	522				
GAPDIIBD_00362	CDS	522				hypothetical protein
GAPDIIBD_00363	gene	435	fabG_1			
GAPDIIBD_00363	CDS	435	fabG_1	1.1.1.100	COG1028	3-oxoacyl-[acyl-carrier-protein] reductase FabG
GAPDIIBD_00364	gene	189				
GAPDIIBD_00364	CDS	189				hypothetical protein
GAPDIIBD_00365	gene	264	fabH_1			
GAPDIIBD_00365	CDS	264	fabH_1	2.3.1.180		Beta-ketoacyl-[acyl-carrier-protein] synthase III
GAPDIIBD_00366	gene	213				
GAPDIIBD_00366	CDS	213				hypothetical protein
GAPDIIBD_00367	gene	339	fabH_2			
GAPDIIBD_00367	CDS	339	fabH_2	2.3.1.180		Beta-ketoacyl-[acyl-carrier-protein] synthase III
GAPDIIBD_00368	gene	120				
GAPDIIBD_00368	CDS	120				hypothetical protein
GAPDIIBD_00369	gene	147				
GAPDIIBD_00369	CDS	147				hypothetical protein
GAPDIIBD_00370	gene	207				
GAPDIIBD_00370	CDS	207				hypothetical protein
GAPDIIBD_00371	gene	354				
GAPDIIBD_00371	CDS	354				hypothetical protein
GAPDIIBD_00372	gene	96				
GAPDIIBD_00372	CDS	96				hypothetical protein
GAPDIIBD_00373	gene	180				
GAPDIIBD_00373	CDS	180				hypothetical protein
GAPDIIBD_00374	gene	450	tycC_1			
GAPDIIBD_00374	CDS	450	tycC_1			Tyrocidine synthase 3
GAPDIIBD_00375	gene	231				
GAPDIIBD_00375	CDS	231				hypothetical protein
GAPDIIBD_00376	gene	270				
GAPDIIBD_00376	CDS	270				hypothetical protein
GAPDIIBD_00377	gene	363				
GAPDIIBD_00377	CDS	363				hypothetical protein
GAPDIIBD_00378	gene	189				
GAPDIIBD_00378	CDS	189				hypothetical protein
GAPDIIBD_00379	gene	402	fdtA_1			
GAPDIIBD_00379	CDS	402	fdtA_1	5.3.2.3		TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase
GAPDIIBD_00380	gene	150	rmlA_1			
GAPDIIBD_00380	CDS	150	rmlA_1	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
GAPDIIBD_00381	gene	378	rmlA_2			
GAPDIIBD_00381	CDS	378	rmlA_2	2.7.7.24		Glucose-1-phosphate thymidylyltransferase
GAPDIIBD_00382	gene	438	rffH_1			
GAPDIIBD_00382	CDS	438	rffH_1	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
GAPDIIBD_00383	gene	204				
GAPDIIBD_00383	CDS	204				hypothetical protein
GAPDIIBD_00384	gene	285				
GAPDIIBD_00384	CDS	285				hypothetical protein
GAPDIIBD_00385	gene	366				
GAPDIIBD_00385	CDS	366				hypothetical protein
GAPDIIBD_00386	gene	357				
GAPDIIBD_00386	CDS	357				hypothetical protein
GAPDIIBD_00387	gene	255				
GAPDIIBD_00387	CDS	255				hypothetical protein
GAPDIIBD_00388	gene	144				
GAPDIIBD_00388	CDS	144				hypothetical protein
GAPDIIBD_00389	gene	243				
GAPDIIBD_00389	CDS	243				hypothetical protein
GAPDIIBD_00390	gene	213				
GAPDIIBD_00390	CDS	213				hypothetical protein
GAPDIIBD_00391	gene	174				
GAPDIIBD_00391	CDS	174				hypothetical protein
GAPDIIBD_00392	gene	171				
GAPDIIBD_00392	CDS	171				hypothetical protein
GAPDIIBD_00393	gene	360				
GAPDIIBD_00393	CDS	360				hypothetical protein
GAPDIIBD_00394	gene	186				
GAPDIIBD_00394	CDS	186				hypothetical protein
GAPDIIBD_00395	gene	150				
GAPDIIBD_00395	CDS	150				hypothetical protein
GAPDIIBD_00396	gene	1074	gmd			
GAPDIIBD_00396	CDS	1074	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
GAPDIIBD_00397	gene	213				
GAPDIIBD_00397	CDS	213				hypothetical protein
GAPDIIBD_00398	gene	759	fcl_1			
GAPDIIBD_00398	CDS	759	fcl_1	1.1.1.271	COG0451	GDP-L-fucose synthase
GAPDIIBD_00399	gene	252				
GAPDIIBD_00399	CDS	252				hypothetical protein
GAPDIIBD_00400	gene	123				
GAPDIIBD_00400	CDS	123				hypothetical protein
GAPDIIBD_00401	gene	375	menE_1			
GAPDIIBD_00401	CDS	375	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
GAPDIIBD_00402	gene	480	fadD3			
GAPDIIBD_00402	CDS	480	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
GAPDIIBD_00403	gene	978				
GAPDIIBD_00403	CDS	978				hypothetical protein
GAPDIIBD_00404	gene	318	fbp_1			
GAPDIIBD_00404	CDS	318	fbp_1	3.1.3.11		Fructose-1,6-bisphosphatase class 3
GAPDIIBD_00405	gene	570	fbp_2			
GAPDIIBD_00405	CDS	570	fbp_2	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
GAPDIIBD_00406	gene	201	fbp_3			
GAPDIIBD_00406	CDS	201	fbp_3	3.1.3.11		Fructose-1,6-bisphosphatase class 3
GAPDIIBD_00407	gene	738	fbp_4			
GAPDIIBD_00407	CDS	738	fbp_4	3.1.3.11		Fructose-1,6-bisphosphatase class 3
GAPDIIBD_00408	gene	270	yidE_1			
GAPDIIBD_00408	CDS	270	yidE_1			Putative transport protein YidE
GAPDIIBD_00409	gene	714	yidE_2			
GAPDIIBD_00409	CDS	714	yidE_2			Putative transport protein YidE
GAPDIIBD_00410	gene	411	yidE_3			
GAPDIIBD_00410	CDS	411	yidE_3			Putative transport protein YidE
GAPDIIBD_00411	gene	177				
GAPDIIBD_00411	CDS	177				hypothetical protein
GAPDIIBD_00412	gene	168				
GAPDIIBD_00412	CDS	168				hypothetical protein
GAPDIIBD_00413	gene	195				
GAPDIIBD_00413	CDS	195				hypothetical protein
GAPDIIBD_00414	gene	162				
GAPDIIBD_00414	CDS	162				hypothetical protein
GAPDIIBD_00415	gene	213				
GAPDIIBD_00415	CDS	213				hypothetical protein
GAPDIIBD_00416	gene	219				
GAPDIIBD_00416	CDS	219				hypothetical protein
GAPDIIBD_00417	gene	189				
GAPDIIBD_00417	CDS	189				hypothetical protein
GAPDIIBD_00418	gene	147				
GAPDIIBD_00418	CDS	147				hypothetical protein
GAPDIIBD_00419	gene	234				
GAPDIIBD_00419	CDS	234				hypothetical protein
GAPDIIBD_00420	gene	717				
GAPDIIBD_00420	CDS	717				hypothetical protein
GAPDIIBD_00421	gene	585				
GAPDIIBD_00421	CDS	585				hypothetical protein
GAPDIIBD_00422	gene	354				
GAPDIIBD_00422	CDS	354				hypothetical protein
GAPDIIBD_00423	gene	447				
GAPDIIBD_00423	CDS	447				hypothetical protein
GAPDIIBD_00424	gene	552				
GAPDIIBD_00424	CDS	552				hypothetical protein
GAPDIIBD_00425	gene	195				
GAPDIIBD_00425	CDS	195				hypothetical protein
GAPDIIBD_00426	gene	279				
GAPDIIBD_00426	CDS	279				hypothetical protein
GAPDIIBD_00427	gene	168				
GAPDIIBD_00427	CDS	168				hypothetical protein
GAPDIIBD_00428	gene	228				
GAPDIIBD_00428	CDS	228				hypothetical protein
GAPDIIBD_00429	gene	390				
GAPDIIBD_00429	CDS	390				hypothetical protein
GAPDIIBD_00430	gene	279				
GAPDIIBD_00430	CDS	279				hypothetical protein
GAPDIIBD_00431	gene	450	cirA_1			
GAPDIIBD_00431	CDS	450	cirA_1		COG4771	Colicin I receptor
GAPDIIBD_00432	gene	303				
GAPDIIBD_00432	CDS	303				hypothetical protein
GAPDIIBD_00433	gene	477				
GAPDIIBD_00433	CDS	477				hypothetical protein
GAPDIIBD_00434	gene	570				
GAPDIIBD_00434	CDS	570				hypothetical protein
GAPDIIBD_00435	gene	750				
GAPDIIBD_00435	CDS	750				hypothetical protein
GAPDIIBD_00436	gene	246				
GAPDIIBD_00436	CDS	246				hypothetical protein
GAPDIIBD_00437	gene	579				
GAPDIIBD_00437	CDS	579				hypothetical protein
GAPDIIBD_00438	gene	309				
GAPDIIBD_00438	CDS	309				hypothetical protein
GAPDIIBD_00439	gene	333				
GAPDIIBD_00439	CDS	333				hypothetical protein
GAPDIIBD_00440	gene	231				
GAPDIIBD_00440	CDS	231				hypothetical protein
GAPDIIBD_00441	gene	189				
GAPDIIBD_00441	CDS	189				hypothetical protein
GAPDIIBD_00442	gene	73				
GAPDIIBD_00442	tRNA	73				tRNA-Glu(ctc)
GAPDIIBD_00443	gene	86				
GAPDIIBD_00443	tRNA	86				tRNA-Ser(gct)
GAPDIIBD_00444	gene	585				
GAPDIIBD_00444	CDS	585				hypothetical protein
GAPDIIBD_00445	gene	120				
GAPDIIBD_00445	CDS	120				hypothetical protein
GAPDIIBD_00446	gene	300				
GAPDIIBD_00446	CDS	300				hypothetical protein
GAPDIIBD_00447	gene	492				
GAPDIIBD_00447	CDS	492				hypothetical protein
GAPDIIBD_00448	gene	354				
GAPDIIBD_00448	CDS	354				hypothetical protein
GAPDIIBD_00449	gene	267				
GAPDIIBD_00449	CDS	267				hypothetical protein
GAPDIIBD_00450	gene	462				
GAPDIIBD_00450	CDS	462				hypothetical protein
GAPDIIBD_00451	gene	174				
GAPDIIBD_00451	CDS	174				hypothetical protein
GAPDIIBD_00452	gene	567	btuB_1			
GAPDIIBD_00452	CDS	567	btuB_1			Vitamin B12 transporter BtuB
GAPDIIBD_00453	gene	120				
GAPDIIBD_00453	CDS	120				hypothetical protein
GAPDIIBD_00454	gene	321				
GAPDIIBD_00454	CDS	321				hypothetical protein
GAPDIIBD_00455	gene	339				
GAPDIIBD_00455	CDS	339				hypothetical protein
GAPDIIBD_00456	gene	267	msrC			
GAPDIIBD_00456	CDS	267	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
GAPDIIBD_00457	gene	201				
GAPDIIBD_00457	CDS	201				hypothetical protein
GAPDIIBD_00458	gene	441				
GAPDIIBD_00458	CDS	441				hypothetical protein
GAPDIIBD_00459	gene	306				
GAPDIIBD_00459	CDS	306				hypothetical protein
GAPDIIBD_00460	gene	168				
GAPDIIBD_00460	CDS	168				hypothetical protein
GAPDIIBD_00461	gene	213				
GAPDIIBD_00461	CDS	213				hypothetical protein
GAPDIIBD_00462	gene	468				
GAPDIIBD_00462	CDS	468				hypothetical protein
GAPDIIBD_00463	gene	201	srrB_1			
GAPDIIBD_00463	CDS	201	srrB_1	2.7.13.3		Sensor protein SrrB
GAPDIIBD_00464	gene	555	rcsC_1			
GAPDIIBD_00464	CDS	555	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
GAPDIIBD_00465	gene	285				
GAPDIIBD_00465	CDS	285				hypothetical protein
GAPDIIBD_00466	gene	354				
GAPDIIBD_00466	CDS	354				hypothetical protein
GAPDIIBD_00467	gene	126				
GAPDIIBD_00467	CDS	126				hypothetical protein
GAPDIIBD_00468	gene	432	yhgF_1			
GAPDIIBD_00468	CDS	432	yhgF_1		COG2183	Protein YhgF
GAPDIIBD_00469	gene	294				
GAPDIIBD_00469	CDS	294				hypothetical protein
GAPDIIBD_00470	gene	195				
GAPDIIBD_00470	CDS	195				hypothetical protein
GAPDIIBD_00471	gene	291	yhgF_2			
GAPDIIBD_00471	CDS	291	yhgF_2		COG2183	Protein YhgF
GAPDIIBD_00472	gene	246				
GAPDIIBD_00472	CDS	246				hypothetical protein
GAPDIIBD_00473	gene	291	yhgF_3			
GAPDIIBD_00473	CDS	291	yhgF_3		COG2183	Protein YhgF
GAPDIIBD_00474	gene	213				
GAPDIIBD_00474	CDS	213				hypothetical protein
GAPDIIBD_00475	gene	153				
GAPDIIBD_00475	CDS	153				hypothetical protein
GAPDIIBD_00476	gene	567				
GAPDIIBD_00476	CDS	567				hypothetical protein
GAPDIIBD_00477	gene	408				
GAPDIIBD_00477	CDS	408				hypothetical protein
GAPDIIBD_00478	gene	480				
GAPDIIBD_00478	CDS	480				hypothetical protein
GAPDIIBD_00479	gene	288				
GAPDIIBD_00479	CDS	288				hypothetical protein
GAPDIIBD_00480	gene	294				
GAPDIIBD_00480	CDS	294				hypothetical protein
GAPDIIBD_00481	gene	300				
GAPDIIBD_00481	CDS	300				hypothetical protein
GAPDIIBD_00482	gene	405				
GAPDIIBD_00482	CDS	405				hypothetical protein
GAPDIIBD_00483	gene	339				
GAPDIIBD_00483	CDS	339				hypothetical protein
GAPDIIBD_00484	gene	945				
GAPDIIBD_00484	CDS	945				hypothetical protein
GAPDIIBD_00485	gene	114				
GAPDIIBD_00485	CDS	114				hypothetical protein
GAPDIIBD_00486	gene	945				
GAPDIIBD_00486	CDS	945				hypothetical protein
GAPDIIBD_00487	gene	615				
GAPDIIBD_00487	CDS	615				hypothetical protein
GAPDIIBD_00488	gene	243				
GAPDIIBD_00488	CDS	243				hypothetical protein
GAPDIIBD_00489	gene	342				
GAPDIIBD_00489	CDS	342				hypothetical protein
GAPDIIBD_00490	gene	180				
GAPDIIBD_00490	CDS	180				hypothetical protein
GAPDIIBD_00491	gene	147				
GAPDIIBD_00491	CDS	147				hypothetical protein
GAPDIIBD_00492	gene	552				
GAPDIIBD_00492	CDS	552				hypothetical protein
GAPDIIBD_00493	gene	477				
GAPDIIBD_00493	CDS	477				hypothetical protein
GAPDIIBD_00494	gene	420				
GAPDIIBD_00494	CDS	420				hypothetical protein
GAPDIIBD_00495	gene	534				
GAPDIIBD_00495	CDS	534				hypothetical protein
GAPDIIBD_00496	gene	330				
GAPDIIBD_00496	CDS	330				hypothetical protein
GAPDIIBD_00497	gene	228				
GAPDIIBD_00497	CDS	228				hypothetical protein
GAPDIIBD_00498	gene	657				
GAPDIIBD_00498	CDS	657				hypothetical protein
GAPDIIBD_00499	gene	246				
GAPDIIBD_00499	CDS	246				hypothetical protein
GAPDIIBD_00500	gene	156				
GAPDIIBD_00500	CDS	156				hypothetical protein
GAPDIIBD_00501	gene	216				
GAPDIIBD_00501	CDS	216				hypothetical protein
GAPDIIBD_00502	gene	522				
GAPDIIBD_00502	CDS	522				hypothetical protein
GAPDIIBD_00503	gene	213				
GAPDIIBD_00503	CDS	213				hypothetical protein
GAPDIIBD_00504	gene	180				
GAPDIIBD_00504	CDS	180				hypothetical protein
GAPDIIBD_00505	gene	159				
GAPDIIBD_00505	CDS	159				hypothetical protein
GAPDIIBD_00506	gene	414				
GAPDIIBD_00506	CDS	414				hypothetical protein
GAPDIIBD_00507	gene	180				
GAPDIIBD_00507	CDS	180				hypothetical protein
GAPDIIBD_00508	gene	321				
GAPDIIBD_00508	CDS	321				hypothetical protein
GAPDIIBD_00509	gene	240				
GAPDIIBD_00509	CDS	240				hypothetical protein
GAPDIIBD_00510	gene	201				
GAPDIIBD_00510	CDS	201				hypothetical protein
GAPDIIBD_00511	gene	195				
GAPDIIBD_00511	CDS	195				hypothetical protein
GAPDIIBD_00512	gene	345				
GAPDIIBD_00512	CDS	345				hypothetical protein
GAPDIIBD_00513	gene	231				
GAPDIIBD_00513	CDS	231				hypothetical protein
GAPDIIBD_00514	gene	309				
GAPDIIBD_00514	CDS	309				hypothetical protein
GAPDIIBD_00515	gene	252				
GAPDIIBD_00515	CDS	252				hypothetical protein
GAPDIIBD_00516	gene	282				
GAPDIIBD_00516	CDS	282				hypothetical protein
GAPDIIBD_00517	gene	237				
GAPDIIBD_00517	CDS	237				hypothetical protein
GAPDIIBD_00518	gene	456				
GAPDIIBD_00518	CDS	456				hypothetical protein
GAPDIIBD_00519	gene	198				
GAPDIIBD_00519	CDS	198				hypothetical protein
GAPDIIBD_00520	gene	777				
GAPDIIBD_00520	CDS	777				hypothetical protein
GAPDIIBD_00521	gene	312				
GAPDIIBD_00521	CDS	312				hypothetical protein
GAPDIIBD_00522	gene	198				
GAPDIIBD_00522	CDS	198				hypothetical protein
GAPDIIBD_00523	gene	372				
GAPDIIBD_00523	CDS	372				hypothetical protein
GAPDIIBD_00524	gene	327				
GAPDIIBD_00524	CDS	327				hypothetical protein
GAPDIIBD_00525	gene	741				
GAPDIIBD_00525	CDS	741				hypothetical protein
GAPDIIBD_00526	gene	252				
GAPDIIBD_00526	CDS	252				hypothetical protein
GAPDIIBD_00527	gene	276				
GAPDIIBD_00527	CDS	276				hypothetical protein
GAPDIIBD_00528	gene	315				
GAPDIIBD_00528	CDS	315				hypothetical protein
GAPDIIBD_00529	gene	585				
GAPDIIBD_00529	CDS	585				hypothetical protein
GAPDIIBD_00530	gene	198				
GAPDIIBD_00530	CDS	198				hypothetical protein
GAPDIIBD_00531	gene	312				
GAPDIIBD_00531	CDS	312				hypothetical protein
GAPDIIBD_00532	gene	357				
GAPDIIBD_00532	CDS	357				hypothetical protein
GAPDIIBD_00533	gene	162				
GAPDIIBD_00533	CDS	162				hypothetical protein
GAPDIIBD_00534	gene	168				
GAPDIIBD_00534	CDS	168				hypothetical protein
GAPDIIBD_00535	gene	387				
GAPDIIBD_00535	CDS	387				hypothetical protein
GAPDIIBD_00536	gene	708				
GAPDIIBD_00536	CDS	708				hypothetical protein
GAPDIIBD_00537	gene	291				
GAPDIIBD_00537	CDS	291				hypothetical protein
GAPDIIBD_00538	gene	528				
GAPDIIBD_00538	CDS	528				hypothetical protein
GAPDIIBD_00539	gene	180				
GAPDIIBD_00539	CDS	180				hypothetical protein
GAPDIIBD_00540	gene	363	xerC_1			
GAPDIIBD_00540	CDS	363	xerC_1			Tyrosine recombinase XerC
GAPDIIBD_00541	gene	411				
GAPDIIBD_00541	CDS	411				hypothetical protein
GAPDIIBD_00542	gene	129				
GAPDIIBD_00542	CDS	129				hypothetical protein
GAPDIIBD_00543	gene	171				
GAPDIIBD_00543	CDS	171				hypothetical protein
GAPDIIBD_00544	gene	276				
GAPDIIBD_00544	CDS	276				hypothetical protein
GAPDIIBD_00545	gene	240				
GAPDIIBD_00545	CDS	240				hypothetical protein
GAPDIIBD_00546	gene	360				
GAPDIIBD_00546	CDS	360				hypothetical protein
GAPDIIBD_00547	gene	270				
GAPDIIBD_00547	CDS	270				hypothetical protein
GAPDIIBD_00548	gene	408				
GAPDIIBD_00548	CDS	408				hypothetical protein
GAPDIIBD_00549	gene	417				
GAPDIIBD_00549	CDS	417				hypothetical protein
GAPDIIBD_00550	gene	297				
GAPDIIBD_00550	CDS	297				hypothetical protein
GAPDIIBD_00551	gene	582				
GAPDIIBD_00551	CDS	582				hypothetical protein
GAPDIIBD_00552	gene	372				
GAPDIIBD_00552	CDS	372				hypothetical protein
GAPDIIBD_00553	gene	489				
GAPDIIBD_00553	CDS	489				hypothetical protein
GAPDIIBD_00554	gene	162				
GAPDIIBD_00554	CDS	162				hypothetical protein
GAPDIIBD_00555	gene	114				
GAPDIIBD_00555	CDS	114				hypothetical protein
GAPDIIBD_00556	gene	321				
GAPDIIBD_00556	CDS	321				hypothetical protein
GAPDIIBD_00557	gene	204				
GAPDIIBD_00557	CDS	204				hypothetical protein
GAPDIIBD_00558	gene	129				
GAPDIIBD_00558	CDS	129				hypothetical protein
GAPDIIBD_00559	gene	201				
GAPDIIBD_00559	CDS	201				hypothetical protein
GAPDIIBD_00560	gene	153				
GAPDIIBD_00560	CDS	153				hypothetical protein
